מפעיל,מס' אשכול,אשכול,תת אשכול,מחוז,"מק""ט קו",מס' קו,כיוון,חלופה,שילוט,סידורי תחנה,מקט תחנה,שם תחנה,פעילות בתחנה,תחנת הורדה ראשונה,מרחק מתחנה קודמת,מרחק מתחנת מוצא,זמן נסיעה מתחנת המוצא,קומה,רציף,Lat,Long,קוד עיר,שם עיר,רחוב,מס' בית,סטטוס תחנה,קוד אזור,שם אזור,קוד שיתוף,תיאור קוד השיתוף
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,0,4,37,52316,הגליל-גן העיר,אסוף והורדה,38,436,11869,33.78333282,,,32.786815,35.539779,6700,טבריה,הגליל,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,0,4,38,57058,הגליל/פנורמה,אסוף והורדה,39,273,12142,34.36666489,,,32.784754,35.541269,6700,טבריה,הגליל,25,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,0,4,39,58067,הבנים/הקישון,אסוף והורדה,40,368,12510,34.81666565,,,32.786677,35.541013,6700,טבריה,הבנים,10,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,0,4,40,58471,ת. מרכזית טבריה/הורדה,הורדה בלבד,0,942,13452,37.65000153,,,32.787079,35.537014,6700,טבריה,411,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,1,57235,אצטדיון עירוני,אסוף בלבד,2,0,0,0,,,32.798253,35.52019,6700,טבריה,בר כוכבא,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,2,57236,בר כוכבא/דוד המלך,אסוף והורדה,3,394,394,0.933333337,,,32.794805,35.520579,6700,טבריה,בר כוכבא,37,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,3,57237,בר כוכבא/השופטים,אסוף והורדה,4,267,661,1.350000024,,,32.7924,35.520528,6700,טבריה,בר כוכבא,65,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,4,57238,בר כוכבא/עמל,אסוף והורדה,5,483,1144,2.483333349,,,32.788417,35.522038,6700,טבריה,מעלה קק''ל,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,5,57265,"תמר/מעלה קק""ל",אסוף והורדה,6,275,1419,3.266666651,,,32.786885,35.522822,6700,טבריה,תמר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,6,57263,'תמר ב,אסוף והורדה,7,315,1734,4.533333302,,,32.788636,35.520197,6700,טבריה,תמר,13,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,7,57262,תמר/שקד,אסוף והורדה,8,431,2165,6.183333397,,,32.789225,35.518831,6700,טבריה,תמר,45,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,8,57259,שקד/דובדבן,אסוף והורדה,9,344,2509,7.349999905,,,32.788701,35.518559,6700,טבריה,שקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,9,57258,דובדבן/שקד,אסוף והורדה,10,246,2755,8.133333206,,,32.788229,35.51853,6700,טבריה,דובדבן,77,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,10,57256,'דובדבן א,אסוף והורדה,11,477,3232,9.949999809,,,32.785026,35.521678,6700,טבריה,דובדבן,33,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,11,57254,דובדבן/חרצית,אסוף והורדה,12,216,3448,10.6833334,,,32.784116,35.523719,6700,טבריה,דובדבן,13,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,12,57251,חרצית/כליל החורש,אסוף והורדה,13,334,3782,12.05000019,,,32.782132,35.525957,6700,טבריה,חרצית,6,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,13,57249,כליל החורש/שיזף,אסוף והורדה,14,325,4107,12.75,,,32.783377,35.526008,6700,טבריה,כליל החורש,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,14,57247,כליל החורש/שיזף,אסוף והורדה,15,211,4318,13.21666622,,,32.784589,35.524277,6700,טבריה,כליל החורש,23,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,15,57246,כליל החורש/חצב,אסוף והורדה,16,220,4538,13.69999981,,,32.785737,35.522362,6700,טבריה,חצב,7,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,16,58133,שקד/רותם,אסוף והורדה,17,261,4799,14.26666641,,,32.785621,35.523584,6700,טבריה,שקד,18,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,17,58132,"מעלה קק""ל/שקד",אסוף והורדה,18,229,5028,14.71666622,,,32.784731,35.525791,6700,טבריה,שקד,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,18,57241,"מעלה קק""ל/אלה",אסוף והורדה,19,319,5347,15.38333321,,,32.782941,35.528243,6700,טבריה,שקד,1,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,19,57222,הדקל/צאלון,אסוף והורדה,20,810,6157,17.56666756,,,32.783511,35.529841,6700,טבריה,הדקל,45,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,20,57220,'הדקל א,אסוף והורדה,21,274,6431,18.66666603,,,32.785383,35.527932,6700,טבריה,הדקל,26,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,21,57215,הדקל/הנרקיס,אסוף והורדה,22,260,6691,19.70000076,,,32.786888,35.525823,6700,טבריה,הדקל,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,22,57216,"מעלה קק""ל/הדקל",אסוף והורדה,23,250,6941,20.70000076,,,32.787948,35.52348,6700,טבריה,הדקל,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,23,57223,שטרית/מצדה,אסוף והורדה,24,512,7453,21.96666718,,,32.789811,35.522497,6700,טבריה,שטרית,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,24,57226,שטרית/110,אסוף והורדה,25,272,7725,22.54999924,,,32.790115,35.523977,6700,טבריה,שטרית,34,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,25,57228,"שטרית/רמח""ל",אסוף והורדה,26,310,8035,23.08333397,,,32.791522,35.523835,6700,טבריה,שטרית,56,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,26,57204,החשמונאים/טרומפלדור,אסוף והורדה,27,427,8462,24.16666603,,,32.792353,35.525006,6700,טבריה,טל,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,27,57231,יהודה הנשיא/טרומפלדור,אסוף והורדה,28,480,8942,25.16666603,,,32.795522,35.526702,6700,טבריה,טרומפלדור,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,28,57174,יהודה הנשיא/ביאליק,אסוף והורדה,29,209,9151,25.58333397,,,32.795388,35.528654,6700,טבריה,יהודה הנשיא,10,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,29,57175,"יהודה הנשיא/רש""י",אסוף והורדה,30,168,9319,26,,,32.794638,35.530006,6700,טבריה,יהודה הנשיא,22,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,30,57177,"פיק""א/בי""ס תחכמוני",אסוף והורדה,31,214,9533,26.71666718,,,32.793482,35.530232,6700,טבריה,פיק''א,8,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,31,57178,"פיק""א/רוטשילד",אסוף והורדה,32,239,9772,27.66666603,,,32.792585,35.531771,6700,טבריה,פיק''א,18,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,32,58175,יוחנן בן זכאי/יהודה הלוי,אסוף והורדה,33,465,10237,29.16666603,,,32.791039,35.533714,6700,טבריה,יוחנן בן זכאי,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,33,58176,יוחנן בן זכאי/335,אסוף והורדה,34,389,10626,30.01666641,,,32.789599,35.537463,6700,טבריה,יוחנן בן זכאי,12,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,34,52316,הגליל-גן העיר,אסוף והורדה,35,437,11063,31.20000076,,,32.786815,35.539779,6700,טבריה,הגליל,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,35,57058,הגליל/פנורמה,אסוף והורדה,36,272,11335,31.78333282,,,32.784754,35.541269,6700,טבריה,הגליל,25,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,36,58067,הבנים/הקישון,אסוף והורדה,37,369,11704,32.23333359,,,32.786677,35.541013,6700,טבריה,הבנים,10,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45004,4,2,1,4,37,58471,ת. מרכזית טבריה/הורדה,הורדה בלבד,0,941,12645,35.06666565,,,32.787079,35.537014,6700,טבריה,411,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,1,59049,מתחם ביג,אסוף בלבד,2,0,0,0,,,32.785074,35.497646,6700,טבריה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,2,57115,הנשיא וייצמן/המברג,אסוף והורדה,3,1117,1117,4.216666698,,,32.779942,35.499892,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,3,57116,מסעף אזור תעשיה,אסוף והורדה,4,232,1349,4.666666508,,,32.779097,35.498692,6700,טבריה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,4,57145,מסעף הזורעים,אסוף והורדה,5,1137,2486,5.516666889,,,32.772071,35.506451,6700,טבריה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,5,57118,בית עלמין הזורעים,אסוף והורדה,6,1833,4319,7.300000191,,,32.766794,35.524716,6700,טבריה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,6,57117,בית חולים פוריה,אסוף והורדה,7,2142,6461,8.5,,,32.75201,35.537908,1821,עמק הירדן,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,7,59044,'נווה עובד א,אסוף והורדה,8,677,7138,9.350000381,,,32.746994,35.537847,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,8,59043,בית העם,אסוף והורדה,9,314,7452,10.03333378,,,32.744237,35.538631,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,9,59042,מרפאה,אסוף והורדה,10,357,7809,10.8166666,,,32.741102,35.539478,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,10,57147,'מסעף נווה עובד ד,אסוף והורדה,11,284,8093,11.28333378,,,32.739973,35.541143,1821,עמק הירדן,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,11,50001,צומת פוריה עילית,אסוף והורדה,12,363,8456,11.5666666,,,32.737208,35.541304,1313,פוריה עילית,השדרה,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,12,59041,דרך השקד/השדרה,אסוף והורדה,13,329,8785,11.9333334,,,32.734778,35.543147,1313,פוריה עילית,דרך השקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,13,59040,דרך השקד/הזית,אסוף והורדה,14,250,9035,12.5,,,32.732655,35.543912,1313,פוריה עילית,דרך השקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,14,59038,דרך השקד/השיזף,אסוף והורדה,15,266,9301,13.08333302,,,32.731034,35.54598,1313,פוריה עילית,דרך השקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,15,59036,הרימון/דרך השקד,אסוף והורדה,16,406,9707,13.96666622,,,32.728871,35.548133,1313,פוריה עילית,הרימון,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,16,59024,כפר עבודה 1,אסוף והורדה,17,1281,10988,15.28333378,,,32.717794,35.54694,46,יבנאל,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,17,52408,אלומות 2,אסוף והורדה,18,1718,12706,17.41666603,,,32.706585,35.547526,330,אלומות,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,18,58070,צומת אלומות,אסוף והורדה,19,1065,13771,19.78333282,,,32.714842,35.547466,46,יבנאל,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,19,58069,מסעף מושבת כנרת,אסוף והורדה,20,2274,16045,21.48333359,,,32.718924,35.561274,63,כינרת מושבה,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,20,56089,המושבה כנרת 2,אסוף והורדה,21,1057,17102,23.21666718,,,32.723696,35.560459,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,21,56090,מרכז פיס לנוער,אסוף והורדה,22,162,17264,23.56666756,,,32.724442,35.561509,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,22,56091,המושבה כנרת 3,אסוף והורדה,23,453,17717,25.11666679,,,32.72205,35.561918,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,23,58068,מוזיאון,אסוף והורדה,24,700,18417,26.26666641,,,32.721448,35.567408,63,כינרת מושבה,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,24,57065,אחוזת אוהלו,אסוף והורדה,25,1013,19430,27.18333244,,,32.714447,35.572911,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,25,57066,בית ספר אזורי בית ירח,אסוף והורדה,26,228,19658,27.21666718,,,32.712392,35.573003,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,26,57067,'דגניה א,אסוף והורדה,27,448,20106,27.68333244,,,32.710224,35.576189,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,27,57068,'דגניה ב,אסוף והורדה,28,366,20472,27.93333244,,,32.708087,35.579085,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,28,57069,מועצה אזורית עמק הירדן,אסוף והורדה,29,581,21053,28.43333244,,,32.705312,35.584134,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,29,57070,מפעלים אזוריים צמח,אסוף והורדה,30,518,21571,29.06666756,,,32.702062,35.58676,1711,מפעלים אזוריים צמח,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,30,57071,מסעף בית זרע,אסוף והורדה,31,1656,23227,30.29999924,,,32.687513,35.583014,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,31,57072,מסעף שער הגולן,אסוף והורדה,32,483,23710,30.71666718,,,32.683334,35.581853,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,32,57073,צומת אפיקים,אסוף והורדה,33,535,24245,31.16666603,,,32.678701,35.580546,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,33,57074,מסעף אשדות יעקב מאוחד,אסוף והורדה,34,1572,25817,32.38333511,,,32.664889,35.576769,1821,עמק הירדן,90,,פעיל,602,בית שאן,746,בית שאן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,1,0,25,34,58044,אשדות יעקב איחוד/מרכז,הורדה בלבד,0,1182,26999,33.71666718,,,32.657707,35.579855,199,אשדות יעקב איחוד,,,פעיל,602,בית שאן,746,בית שאן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,1,58044,אשדות יעקב איחוד/מרכז,אסוף בלבד,2,0,0,0,,,32.657707,35.579855,199,אשדות יעקב איחוד,,,פעיל,602,בית שאן,746,בית שאן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,2,58045,צומת אשדות יעקב אחוד,אסוף והורדה,3,777,777,2.216666698,,,32.659422,35.575073,1821,עמק הירדן,90,,פעיל,602,בית שאן,746,בית שאן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,3,58048,מסעף אשדות יעקב מאוחד,אסוף והורדה,4,741,1518,2.766666651,,,32.665891,35.577048,1821,עמק הירדן,90,,פעיל,602,בית שאן,746,בית שאן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,4,58049,צומת אפיקים,אסוף והורדה,5,1602,3120,4.016666889,,,32.679683,35.580823,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,5,58051,מסעף שער הגולן,אסוף והורדה,6,561,3681,4.516666889,,,32.684321,35.582128,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,6,58054,מסעף בית זרע,אסוף והורדה,7,483,4164,4.883333206,,,32.688558,35.583307,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,7,58055,מפעלים אזוריים צמח,אסוף והורדה,8,1713,5877,6.25,,,32.703589,35.586653,1711,מפעלים אזוריים צמח,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,8,58056,חוף צמח,אסוף והורדה,9,254,6131,6.516666889,,,32.704956,35.585462,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,9,54337,מועצה אזורית עמק הירדן,אסוף והורדה,10,137,6268,6.616666794,,,32.705328,35.584072,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,10,58057,מועצה אזורית עמק הירדן,אסוף והורדה,11,205,6473,6.816666603,,,32.706073,35.582276,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,11,58058,צומת דגניה ב,אסוף והורדה,12,480,6953,7.183333397,,,32.708763,35.578298,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,12,58059,דגניה א/מוזיאון בית גורדון,אסוף והורדה,13,302,7255,7.400000095,,,32.710402,35.575791,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,13,58060,בית ספר אזורי בית ירח,אסוף והורדה,14,444,7699,7.75,,,32.71274,35.573,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,14,52659,מסעף אוהלו,אסוף והורדה,15,272,7971,7.966666698,,,32.715127,35.572763,1821,עמק הירדן,90,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,15,57096,מוזיאון,אסוף והורדה,16,951,8922,8.683333397,,,32.721476,35.567295,63,כינרת מושבה,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,16,51689,כביש 767/האומנים,אסוף והורדה,17,159,9081,8.800000191,,,32.721887,35.565685,63,כינרת מושבה,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,17,56089,המושבה כנרת 2,אסוף והורדה,18,803,9884,10.33333302,,,32.723696,35.560459,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,18,56090,מרכז פיס לנוער,אסוף והורדה,19,162,10046,10.6833334,,,32.724442,35.561509,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,19,56091,המושבה כנרת 3,אסוף והורדה,20,453,10499,12.23333359,,,32.72205,35.561918,63,כינרת מושבה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,20,57097,מסעף מושבת כנרת,אסוף והורדה,21,861,11360,13.5,,,32.71863,35.560542,63,כינרת מושבה,767,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,21,52408,אלומות 2,אסוף והורדה,22,3665,15025,17.13333321,,,32.706585,35.547526,330,אלומות,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,22,59022,צומת אלומות,אסוף והורדה,23,1107,16132,19.58333397,,,32.715261,35.54666,46,יבנאל,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,23,58088,מסעף נווה עובד,אסוף והורדה,24,537,16669,19.98333359,,,32.72008,35.5472,1104,פוריה כפר עבודה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
